"STATION","NAME","DATE","ACMH","ACSH","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDFG","WDFM","WESD","WSF1","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT14","WT16","WT18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-07-22","  100","  100"," 0424","0.25","    5","0.0","0.0",,"78","69","   42",,"   45","  360",,,"15.0","11.0","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-07-23","   60","   50"," 1230","0.00","   75","0.0","0.0",,"87","73","  648",,"  135","   90",,,"18.3","12.1",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-07-24","   40","   40"," 1224","0.00","   89","0.0","0.0",,"87","67","  768",,"   45","  135",,,"16.1","8.9",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-07-25","   80","   90"," 2348","0.00","   59","0.0","0.0",,"85","66","  510",,"  180","  180",,,"20.8","14.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-07-26","   60","   40"," 1530","0.07","   73","0.0","0.0",,"89","71","  630",,"  180","  180",,,"25.3","17.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-07-27","   60","   60"," 1406","0.00","   64","0.0","0.0",,"93","76","  552",,"  225","  225",,,"23.0","16.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-07-28","   70","   80"," 1818","0.00","   66","0.0","0.0",,"92","73","  564",,"  180","  180",,,"21.9","14.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-07-29","   30","   30"," 1312","0.00","   76","0.0","0.0",,"88","72","  648",,"  315","  180",,,"21.9","15.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-07-30","   20","   30"," 1642","0.00","   75","0.0","0.0",,"89","68","  642",,"  135","   90",,,"13.9","8.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-07-31","   50","   30"," 2300","0.30","   54","0.0","0.0",,"91","70","  462",,"  225","  135",,,"18.3","14.1",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-01","  100","  100"," 1836","0.18","    1","0.0","0.0",,"86","74","   48",,"  180","  180",,,"28.9","17.9",,,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-02","   90","   90"," 2324","0.05","   25","0.0","0.0",,"88","74","  210",,"  315","  315",,,"18.3","15.0",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-03","  100","   90"," 2118","0.00","   11","0.0","0.0",,"84","73","   90",,"  180","  315",,,"15.0","11.0","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-04","   30","   10"," 1336","0.00","   78","0.0","0.0",,"89","69","  660",,"  270","  270",,,"17.2","11.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-05","   20","   40"," 1348","0.00","   82","0.0","0.0",,"90","69","  690",,"   45","  315",,,"23.0","10.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-06","   30","   40"," 1818","0.00","   74","0.0","0.0",,"89","69","  618",,"  180","  180",,,"16.1","11.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-07","   70","   80"," 1612","0.00","   54","0.0","0.0",,"89","71","  450",,"  180","  180",,,"20.8","12.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-08","   40","   30"," 2324","0.00","   79","0.0","0.0",,"91","73","  660",,"  180","  180",,,"18.3","11.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-09","   30","   20"," 2312","0.00","   71","0.0","0.0",,"93","74","  588",,"  180","  180",,,"24.2","13.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-10","   30","   20"," 1530","0.00","   71","0.0","0.0",,"95","76","  594",,"  180","  225",,,"26.4","17.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-11","   40","   50"," 1612","0.00","   64","0.0","0.0",,"94","76","  528",,"  270","  270",,,"20.8","14.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-12","   30","   30"," 1824","0.00","   83","0.0","0.0",,"97","71","  684",,"  315","  315",,,"31.1","17.9",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-13","   80","   70"," 2006","0.16","   40","0.0","0.0",,"89","75","  330",,"  225","  225",,,"17.2","12.1",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-14","   90","   90"," 1612","0.02","   19","0.0","0.0",,"88","74","  156",,"   45","   45",,,"16.1","11.0","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-15","   90","   90"," 1530","0.00","   43","0.0","0.0",,"88","73","  354",,"  315","  315",,,"21.9","17.0",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-16","   60","   70"," 1748","0.00","   39","0.0","0.0",,"88","71","  324",,"   45","   45",,,"18.3","14.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-17","   70","   80"," 2206","0.00","   35","0.0","0.0",,"86","72","  282",,"  135","  135",,,"15.0","11.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-18","   90","  100"," 2218","0.26","   24","0.0","0.0",,"79","68","  192",,"  315","  360",,,"16.1","12.1",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-19","   60","   80"," 1700","0.00","   32","0.0","0.0",,"85","66","  258",,"   90","   90",,,"23.0","15.0",,,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-20","   50","   40"," 2012","2.88","   56","0.0","0.0",,"86","67","  456",,"  270","  270",,,"26.4","21.0",,,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-21","  100","  100"," 1806","0.86","    0","0.0","0.0",,"73","69","    0",,"   45","   45",,,"23.0","17.9",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-22","   60","   60"," 1500","0.00","   51","0.0","0.0",,"82","66","  414",,"  360","   45",,,"23.0","17.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-23","   20","   30"," 1418","0.00","   96","0.0","0.0",,"80","60","  768",,"  270","  225",,,"17.2","12.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-24","   70","   80"," 1600","0.00","   51","0.0","0.0",,"85","64","  414",,"   90","   90",,,"16.1","12.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-25","   70","   90"," 2354","0.00","   15","0.0","0.0",,"84","70","  120",,"  180","  180",,,"16.1","10.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-26","   20","   20"," 0042","0.00","   85","0.0","0.0",,"92","67","  678",,"  180","  180",,,"17.2","11.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-27","   30","   30"," 1100","0.00","   78","0.0","0.0",,"93","73","  618",,"  270","  270",,,"20.8","11.0","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-28","   10","   10"," 1112","0.00","   89","0.0","0.0",,"97","76","  702",,"  315","  270",,,"21.9","15.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-29","   10","    0"," 0854","0.00","   94","0.0","0.0",,"98","75","  744",,"  360","  360",,,"17.2","12.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-30","   20","    0"," 1400","0.00","   86","0.0","0.0",,"95","76","  678",,"  180","  135",,,"13.9","11.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-08-31","   10","    0"," 1348","0.00","   95","0.0","0.0",,"94","76","  744",,"  180","  180",,,"18.3","8.9",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-01","   30","   40"," 1048","0.00","   94","0.0","0.0",,"96","77","  732",,"  135","  180",,,"12.8","10.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-02","   70","   80"," 1530","0.18","   51","0.0","0.0",,"93","76","  396",,"  270","  135",,,"19.5","16.1",,,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-03","   80","   70"," 1606","0.16","   67","0.0","0.0",,"95","75","  522",,"  225","  225",,,"23.0","17.0",,,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-04","   50","   40"," 2206","0.00","   85","0.0","0.0",,"91","72","  660",,"  180","  180",,,"11.4","10.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-05","   30","   30"," 2318","0.00","   82","0.0","0.0",,"91","73","  636",,"  180","  180",,,"18.3","12.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-06","   70","   80"," 1906","0.21","   45","0.0","0.0",,"89","76","  348",,"  225","  225",,,"20.8","14.1",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-07","   30","   30"," 1018","0.00","   93","0.0","0.0",,"87","71","  714",,"  270","  315",,,"21.9","17.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-08","   70","   60"," 1524","0.00","   94","0.0","0.0",,"85","65","  720",,"  270","  315",,,"17.2","10.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-09","   90","   90"," 0712","0.00","   52","0.0","0.0",,"82","68","  396",,"   45","  315",,,"19.5","13.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-10","   20","   30"," 0348","0.00","  100","0.0","0.0",,"79","61","  762",,"   45","  360",,,"17.2","13.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-11","   30","   30"," 1330","0.00","   93","0.0","0.0",,"85","57","  702",,"  225","  225",,,"21.9","12.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-12","   50","   40"," 2342","0.00","   77","0.0","0.0",,"84","66","  582",,"   45","   45",,,"18.3","15.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-13","   90","   90"," 0030","0.00","   40","0.0","0.0",,"83","66","  306",,"   45","   45",,,"16.1","12.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-14","   90","  100"," 1130","1.00","    6","0.0","0.0",,"77","69","   42",,"  135","  135",,,"30.0","19.9","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-15","   50","   40"," 0036","0.00","   71","0.0","0.0",,"80","66","  534",,"  360","  360",,,"21.9","16.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-16","   20","   20"," 1254","0.00","   90","0.0","0.0",,"85","60","  672",,"  315","  270",,,"16.1","8.9",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-17","   80","   70"," 0512","0.00","   24","0.0","0.0",,"72","65","  180",,"  360","   45",,,"20.8","13.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-18","   60","   60"," 1200","0.00","   63","0.0","0.0",,"79","57","  468",,"  315","  315",,,"28.9","21.0","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-19","   10","   20"," 0918","0.00","  100","0.0","0.0",,"73","52","  738",,"  360","  315",,,"18.3","12.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-20","   30","   20"," 0948","0.00","   81","0.0","0.0",,"79","55","  600",,"  315","  315",,,"20.8","16.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-21","  100","  100"," 0706","0.00","    5","0.0","0.0",,"65","61","   36",,"   45","  360",,,"19.5","14.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-22","   70","   70"," 1512","0.00","   51","0.0","0.0",,"83","61","  372",,"  180","  180",,,"26.4","17.9",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-23","   50","   60"," 1212","0.00","   64","0.0","0.0",,"87","67","  468",,"  270","  225",,,"18.3","11.0",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-24","   20","   20"," 2354","0.00","   76","0.0","0.0",,"87","64","  552",,"   45","   45",,,"18.3","16.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-25","   80","  100"," 1418","0.00","    0","0.0","0.0",,"73","64","    0",,"   90","   90",,,"19.5","15.0","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-26","   80","   80"," 0500","0.00","   34","0.0","0.0",,"79","61","  246",,"   45","   45",,,"12.8","8.9",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-27","   50","   60"," 1342","0.00","   63","0.0","0.0",,"85","63","  450",,"  180","  225",,,"20.8","12.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-28","   70","   90"," 1224","0.00","   23","0.0","0.0",,"83","64","  162",,"  360","  315",,,"15.0","10.1",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-29","   70","   70"," 1948","0.03","   47","0.0","0.0",,"90","69","  336",,"  315","  360",,,"27.5","21.9","    1",,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-09-30","   70","   70"," 0500","0.00","   70","0.0","0.0",,"76","62","  498",,"   45","   45",,,"21.9","16.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-01","   70","   80"," 1048","0.13","   42","0.0","0.0",,"74","58","  300",,"  135","  360",,,"17.2","12.1",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-02","   90","  100"," 0924","1.10","    3","0.0","0.0",,"74","65","   24",,"   90","   45",,,"23.0","17.0",,,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-03","   40","   60"," 1548","0.00","   61","0.0","0.0",,"83","63","  426",,"  180","  225",,,"17.2","10.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-04","   20","   30"," 1642","0.00","   66","0.0","0.0",,"87","65","  462",,"  180","  180",,,"18.3","10.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-05","   20","   40"," 1324","0.00","   78","0.0","0.0",,"86","59","  540",,"  315","  315",,,"27.5","19.9",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-06","   20","    0"," 0042","0.00","   96","0.0","0.0",,"75","53","  666",,"  360","  360",,,"24.2","17.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-07","   70","   70"," 1554","0.00","   67","0.0","0.0",,"75","51","  468",,"  180","  180",,,"13.9","8.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-08","  100","  100"," 2254","0.00","   40","0.0","0.0",,"74","62","  276",,"  180","  180",,,"11.4","6.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-09","  100","  100"," 2112","0.00","    0","0.0","0.0",,"74","66","    0",,"   45","  135",,,"9.2","6.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-10","   70","   80"," 1706","0.00","   45","0.0","0.0",,"80","62","  306",,"   90","   90",,,"16.1","12.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-11","   90","  100"," 0712","0.00","    6","0.0","0.0",,"70","59","   42",,"   45","   45",,,"20.8","17.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-12","   30","   20"," 2230","0.00","   61","0.0","0.0",,"75","58","  420",,"  180","  180",,,"19.5","12.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-13","   50","   50"," 1418","0.00","   82","0.0","0.0",,"79","55","  558",,"  180","  180",,,"26.4","17.0","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-14","   20","    0"," 1336","0.01","   89","0.0","0.0",,"79","57","  606",,"  315","  315",,,"27.5","21.9",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-15","   10","    0"," 1342","0.00","  100","0.0","0.0",,"82","54","  672",,"  225","  225",,,"26.4","17.9",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-16","   50","   30"," 1800","0.00","   88","0.0","0.0",,"72","52","  588",,"  315","  315",,,"31.1","25.9",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-17","   20","   30"," 1148","0.00","   80","0.0","0.0",,"62","43","  534",,"  315","  315",,,"27.5","21.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-18","   50","   80"," 1642","0.00","   40","0.0","0.0",,"72","42","  264",,"  315","  315",,,"31.1","25.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-19","   10","   10"," 2348","0.00","   98","0.0","0.0",,"65","43","  654",,"  180","  180",,,"20.8","15.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-20","   10","   10"," 0324","0.00","   95","0.0","0.0",,"79","50","  630",,"  180","  315",,,"23.0","17.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-21","    0","   10"," 0930","0.00","  100","0.0","0.0",,"67","46","  660",,"   45","  135",,,"15.0","14.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-22","   20","   40"," 1754","0.00","   89","0.0","0.0",,"70","44","  582",,"  135","  135",,,"13.9","8.9","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-23","   10","   20"," 1854","0.00","   84","0.0","0.0",,"71","46","  552",,"  180","  180",,,"10.3","8.9","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-24","    0","    0"," 1148","0.00","   94","0.0","0.0",,"75","47","  618",,"   90","  360",,,"12.8","8.9","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-25","   10","   10"," 1536","0.00","   97","0.0","0.0",,"77","46","  630",,"   90","   90",,,"15.0","13.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-26","    0","    0"," 2030","0.00","   94","0.0","0.0",,"77","51","  612",,"  315","  360",,,"20.8","17.9",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-27","    0","    0"," 1500","0.00","   98","0.0","0.0",,"74","51","  630",,"  360","  360",,,"19.5","12.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-28","   70","   90"," 2012","0.00","    0","0.0","0.0",,"69","50","    0",,"   90","   90",,,"32.2","23.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-29","   70","   80"," 0906","0.32","   17","0.0","0.0",,"72","48","  108",,"  180","  270",,,"31.1","25.1",,,"    1",,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-30","   60","   90"," 0424","0.01","    4","0.0","0.0",,"56","43","   24",,"  270","  225",,,"18.3","13.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-10-31","   90","   80"," 2230","0.14","   47","0.0","0.0",,"66","45","  300",,"  180","  180",,,"24.2","17.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-11-01","   30","   10"," 1218","0.00","   90","0.0","0.0",,"66","47","  570",,"  270","  270",,,"46.1","34.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-11-02","    0","    0"," 1530","0.00","  100","0.0","0.0",,"79","41","  630",,"  180","  180",,,"27.5","19.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-11-03","   20","   10"," 0748","0.00","   98","0.0","0.0",,"67","52","  618",,"  360","  360",,,"25.3","19.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-11-04","   30","   20"," 0236","0.00","   87","0.0","0.0",,"60","41","  546",,"  315","  360",,,"20.8","17.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-11-05","   90","  100"," 2048","0.29","    0","0.0","0.0",,"49","41","    0",,"  315","  270",,,"26.4","17.9",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-11-06","   30","   30"," 0642","0.00","   88","0.0","0.0",,"49","37","  546",,"  315","  315",,,"32.2","23.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-11-07","   50","   80"," 1254","0.00","   25","0.0","0.0",,"50","31","  156",,"  360","  315",,,"20.8","14.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-11-08","   80","   80"," 0924","0.14","    4","0.0","0.0",,"52","33","   24",,"  180","  270",,,"16.1","11.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-11-09","   60","   70"," 1600","0.18","   22","0.0","0.0",,"52","34","  138",,"  360","  360",,,"40.3","31.1",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-11-10","   40","   50"," 1406","0.00","   52","0.0","0.0",,"46","32","  318",,"  360","  360",,,"27.5","21.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-11-11","   50","   40"," 1000","0.00","   80","0.0","0.0",,"48","26","  492",,"  360","  360",,,"13.9","11.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-11-12","   70","   70"," 0118","0.00","   82","0.0","0.0",,"56","33","  504",,"  180","  180",,,"13.9","10.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-11-13","   80","   60"," 1354","0.00","   67","0.0","0.0",,"70","42","  408",,"  180","  180",,,"17.2","11.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-11-14","   60","   90"," 1330","0.00","   34","0.0","0.0",,"76","44","  204",,"  270","  270",,,"24.2","15.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-11-15","   40","   20"," 1924","0.00","   80","0.0","0.0",,"79","47","  486",,"  180","  180",,,"26.4","19.9",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1973-11-16","   50","   30"," 1124","0.01","   67","0.0","0.0",,"71","40","  402",,"  315","  315",,,"40.3","30.0",,,,,,,,,,,"    1",
